"Position","Species","IMAGE_ID","EXP_CODE","CIR_RATIO","X_PIXEL","Y_PIXEL","X_SCALE","Y_SCALE","COMP_TIME","SKL_NODES","DIA_STM","DIA_STM_SIMPLE","AREA","AVG_DENSITY","TD_AVG","WIDTH_MAX","D10","D20","D30","D40","D50","D60","D70","D80","D90","RDISTR_X","RDISTR_Y","SKL_DEPTH","SKL_WIDTH","RTP_COUNT","STA_RANGE","STA_MAX","RTA_RANGE","RTA_MAX","ADVT_COUNT","BASAL_COUNT","ADVT_ANG","BASAL_ANG","HYP_DIA","TAP_DIA","MAX_DIA_90","DROP_50","Image_Name","Full.Path","Name","Type","Date","URL","Last.Updated","Folder_Name","UniqId.x","File_copy","Comment","Block","Order","ML","UniqId.y","GerminationDate","Comment1","Dead_plant","DeathCause","RootsHarvested","SeedsCounted","Trt","Comp","Combos","Population"
"123A","Ihed","img_6924.jpg","No label found",1,217,15,0.117050691,1.693333333,466,10405,10.5457,106.68,19914.9,0.984039,2.56842,113.832,0.280816,0.341983,0.384615,0.42076,0.491196,0.571826,0.645042,0.721965,0.802595,29.1434,-1754.78,1820.33,121.03,79,86.1338,86.9496,85.5678,89.0894,14,9,73.3966,83.983,6.85133,4.77659,4.81408,1823.72,"img_6924.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6924.JPG","IMG_6924.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1KCaqYzhGOCwXwvV2SuEM3jQw90yjyV2L/view?usp=drivesdk","7/16/18","Root_Images_7162018","123AH",NA,"",1,123,"PA4.15Ihed","123AIhed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.15 Ihed","PA4"
"123A","Ip","img_6922.jpg","No label found",1,217,15,0.117050691,1.693333333,482,12081,9.67665,79.5867,21320.8,1.03639,2.53518,72.8641,0.245033,0.365563,0.454305,0.53245,0.611921,0.683444,0.74702,0.815894,0.886093,-2.98616,-1163.68,1271.69,86.5005,99,72.55,72.7027,61.989,88.8312,3,12,67.8429,69.2096,9.52235,6.20158,4.04814,1275.08,"img_6922.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6922.JPG","IMG_6922.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1IenTQdFcHGri5k6-1SbVXG7Zfr0FUZXC/view?usp=drivesdk","7/16/18","Root_Images_7162018","123AP",NA,"",1,123,"PA4.2Ip","123AIp","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ihed","PA 4.2 Ip-PA 4.15 Ihed","PA4"
"125","Ihed","img_6871.jpg","No label found",1,217,15,0.117050691,1.693333333,492,11266,8.99416,137.16,12941.7,1.14109,2.0862,45.0645,0.15863,0.277428,0.337526,0.389937,0.426974,0.4703,0.521314,0.574423,0.71768,-3.71441,-2297.07,2416.39,65.3143,101,86.3075,86.6127,79.6772,89.6677,12,14,84.4817,77.0895,6.71444,3.50577,3.43761,2419.77,"img_6871.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6871.JPG","IMG_6871.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1n6CewNJuAxIJYTkaXGmgrjlWtBu5FKGk/view?usp=drivesdk","7/16/18","Root_Images_7162018","125H",NA,"",1,125,"PA4.7Ihed","125Ihed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.7 Ihed","PA4"
"125","Ip","img_6872.jpg","No label found",1,217,15,0.117050691,1.693333333,793,20515,9.07552,143.087,20839.2,1.0846,2.00582,75.0295,0.229694,0.328895,0.416778,0.501997,0.58988,0.678429,0.758988,0.836884,0.901465,-20.2136,-2288.46,2536.61,88.0221,179,88.8154,88.9389,83.4168,89.7588,13,36,81.7561,85.3502,6.81032,3.58119,4.04814,2540,"img_6872.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6872.JPG","IMG_6872.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1Qjj4WY2x-SB2desM3oDPCdGJzB4wNWHu/view?usp=drivesdk","7/16/18","Root_Images_7162018","125P",NA,"",1,125,"PA4.15Ip","125Ip","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.7 Ihed","PA 4.15 Ip-PA 4.7 Ihed","PA4"
"133A","Ihed","img_6771.jpg","No label found",1,34,22,0.747058824,1.154545455,561,22728,9.86947,107.95,160071,0.436771,2.72876,540.497,0.126185,0.202014,0.266588,0.342417,0.422393,0.513626,0.627962,0.740521,0.834716,-5.79641,-1630.15,1943.1,616.324,119,89.3927,89.7301,83.4967,84.3023,7,24,38.7914,36.2225,6.5922,6.25571,3.91686,1946.56,"img_6771.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6771.JPG","IMG_6771.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1WQ2yhK-aUH5KK93LxCGRTgsxJ63KQQPV/view?usp=drivesdk","7/16/18","Root_Images_7162018","133AH",NA,"",1,133,"PA4.15Ihed","133AIhed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.15 Ihed","PA4"
"133A","Ihed","img_6791.jpg","No label found",1,34,22,0.747058824,1.154545455,288,8335,9.8318,83.7045,56461,1.93488,2.49518,222.25,0.161905,0.277778,0.319841,0.381746,0.447619,0.505556,0.555556,0.615079,0.679365,6.94356,-1379.63,1448.95,274.171,51,88.7778,89.9193,79.6561,79.9465,12,10,35.3401,53.579,6.75464,5.25065,4.25212,1452.42,"img_6791.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6791.JPG","IMG_6791.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1ti6UFjeRpFRHTOoQc6FXi7UFEslFB89U/view?usp=drivesdk","7/16/18","Root_Images_7162018","133A",NA,"",1,133,"PA4.15Ihed","133AIhed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.15 Ihed","PA4"
"137","Ihed","img_6814.jpg","No label found",1,34,22,0.747058824,1.154545455,380,15561,8.74185,87.1682,91672.2,1.51303,2.59162,333.188,0.106415,0.158491,0.203019,0.273962,0.381132,0.484528,0.58717,0.716981,0.778113,-38.7818,-1399.44,1525.15,524.435,73,87.9731,89.6895,79.3643,80.7493,18,13,49.6451,52.1198,5.97081,6.65229,3.61082,1527.46,"img_6814.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6814.JPG","IMG_6814.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/16yCOlgWpX3cLyY-8IMmE6v8bGW8SR4_f/view?usp=drivesdk","7/16/18","Root_Images_7162018","137H",NA,"",1,137,"PA4.9Ihed","137Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.9 Ihed","PA4"
"13A","Ihed","img_6890.jpg","No label found",1,217,15,0.117050691,1.693333333,639,19052,9.6456,120.227,21827.6,1.34609,2.06328,105.461,0.39805,0.530463,0.600325,0.674249,0.734362,0.792039,0.847279,0.889521,0.935012,4.73904,-2275.99,2076.03,121.616,157,88.1898,88.4534,75.517,89.3636,19,32,73.9014,74.7846,6.97247,4.79183,4.04814,2081.11,"img_6890.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6890.JPG","IMG_6890.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/16qSDZOL1Oia2Ag4ckLX68RHLPu9J93RE/view?usp=drivesdk","7/16/18","Root_Images_7162018","13AH",NA,"",1,13,"PA4.2Ihed","13AIhed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.2 Ihed","PA4"
"13A","Ip","img_6889.jpg","No label found",1,217,15,0.117050691,1.693333333,1969,52823,10.583,149.013,55601.7,0.85047,2.08142,125.829,0.319823,0.41102,0.480051,0.542115,0.60228,0.663078,0.723876,0.788474,0.870804,1.34418,-2493.04,2667,139.876,344,86.2516,86.3297,83.7192,89.3708,10,27,84.2942,67.8067,7.87565,5.38182,4.58107,2670.39,"img_6889.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6889.JPG","IMG_6889.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/12-smcuByXGL8wIYwKGbq0GFt9VOONE_j/view?usp=drivesdk","7/16/18","Root_Images_7162018","13AP",NA,"",1,13,"PA4.2Ip","13AIp","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.2 Ip-PA 4.2 Ihed","PA4"
"14","Ihed","img_6933.jpg","No label found",1,217,15,0.117050691,1.693333333,983,22844,11.4891,139.7,37090.5,0.611825,2.38058,110.496,0.243003,0.302389,0.370648,0.430034,0.484642,0.537884,0.632082,0.731741,0.843686,-9.31046,-2172.47,2473.96,119.509,157,86.4946,86.8972,84.1613,89.4742,5,23,84.2782,84.1511,8.96377,4.71627,4.30584,2477.35,"img_6933.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6933.JPG","IMG_6933.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1JxJRaaB3f_v3KpeeWEHwWVjwjHofLf8-/view?usp=drivesdk","7/16/18","Root_Images_7162018","14H",NA,"",1,14,"PA4.9Ihed","14Ihed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.9 Ihed","PA4"
"14","Ip","img_6929.jpg","No label found",1,2603,1769,0.009757972,0.014358395,1650,41911,11.8897,1.39994,47.2946,0.453803,0.0313022,19.8965,0.288222,0.435447,0.526048,0.59966,0.67667,0.749151,0.815402,0.881087,0.939977,-1.86302,-23.6795,25.2995,20.8821,341,88.7425,89.9619,85.6684,85.6689,15,48,63.3983,NA,0.136643,0.0781864,0.064129,25.3282,"img_6929.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6929.JPG","IMG_6929.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1VL6UGIK5HdUHrtB3UJKVVzofI8kNcnYy/view?usp=drivesdk","7/16/18","Root_Images_7162018","14P",NA,"",1,14,"PA4.11Ip","14Ip","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.9 Ihed","PA 4.11 Ip-PA 4.9 Ihed","PA4"
"141A","Ihed","img_6773.jpg","No label found",1,34,22,0.747058824,1.154545455,696,19341,10.2763,107.95,134857,0.396542,2.70054,478.865,0.205569,0.322275,0.406398,0.483412,0.553318,0.624408,0.703199,0.78436,0.869668,-27.049,-1640.33,1943.1,526.676,103,81.4636,89.8867,80.4448,84.8876,2,15,55.6955,30.6532,8.02695,4.36453,4.81189,1946.56,"img_6773.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6773.JPG","IMG_6773.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1yIG8FrKPaLhlObztFdULU4s-4hTH3_KF/view?usp=drivesdk","7/16/18","Root_Images_7162018","141AH",NA,"",1,141,"PA4.15Ihed","141AIhed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.15 Ihed","PA4"
"141A","Ip","img_6770.jpg","No label found",1,34,22,0.747058824,1.154545455,557,20270,9.26734,94.0955,150480,1.61552,2.65127,351.118,0.174033,0.309392,0.412983,0.480663,0.553867,0.623619,0.706492,0.789365,0.871547,-13.8335,-1512.07,1667.16,460.935,128,88.7054,89.7301,86.0888,86.1569,10,24,54.5129,49.1137,6.40576,5.74883,3.91686,1669.47,"img_6770.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6770.JPG","IMG_6770.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1ZyMo_y4jSjkCsJK1BIZxHsyNYeZ4_Mty/view?usp=drivesdk","7/16/18","Root_Images_7162018","141AP",NA,"",1,141,"PA4.18Ip","141AIp","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ihed","PA 4.18 Ip-PA 4.15 Ihed","PA4"
"143","Ihed","img_6807.jpg","No label found",1,34,22,0.747058824,1.154545455,613,20275,10.5864,75.0455,148541,1.13876,2.67923,468.032,0.170841,0.288014,0.374776,0.457066,0.525939,0.601968,0.677102,0.745975,0.834526,-48.6384,-1168.22,1286.16,499.035,141,89.0493,89.4345,83.7184,85.1849,11,22,59.0842,46.9312,8.7276,6.03069,5.31438,1288.47,"img_6807.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6807.JPG","IMG_6807.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/11k3940jizA2-4DgL9OFcXfPTxo0FgfrR/view?usp=drivesdk","7/16/18","Root_Images_7162018","143H",NA,"",1,143,"PA4.3Ihed","143Ihed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.3 Ihed","PA4"
"143","Ip","img_6811.jpg","No label found",1,34,22,0.747058824,1.154545455,473,17717,10.3601,69.2727,127995,2.47171,2.63937,388.097,0.0964567,0.184055,0.255906,0.318898,0.378937,0.434055,0.489173,0.542323,0.615157,-84.7128,-927.866,1167.25,488.576,106,84.0937,86.2365,78.5026,82.2897,10,22,12.8591,57.9805,4.64781,5.91756,5.05665,1169.55,"img_6811.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6811.JPG","IMG_6811.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1iId25X4_U_vSkXSBNariSlWDHwpvabFN/view?usp=drivesdk","7/16/18","Root_Images_7162018","143P",NA,"",1,143,"PA4.14Ip","143Ip","43258.0",NA,NA,NA,"N","N","Inter","PA 4.3 Ihed","PA 4.14 Ip-PA 4.3 Ihed","PA4"
"143A","Ihed","img_6809.jpg","No label found",1,34,22,0.747058824,1.154545455,443,11230,8.94427,105.641,80686.4,1.08577,2.57057,295.462,0.151829,0.22439,0.289024,0.346341,0.398171,0.451829,0.50061,0.55061,0.675,-18.9258,-1444.98,1888.84,426.571,67,81.8288,87.1989,67.4278,78.5664,3,15,52.1212,53.7497,7.00536,4.98837,3.91686,1891.15,"img_6809.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6809.JPG","IMG_6809.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1I3jNdeIEbgivaCywXF7A05lO_EpXpXxB/view?usp=drivesdk","7/16/18","Root_Images_7162018","143AH",NA,"",1,143,"PA4.2Ihed","143AIhed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.2 Ihed","PA4"
"144","Ihed","img_6808.jpg","No label found",1,34,22,0.747058824,1.154545455,500,15451,9.93945,87.1682,107473,0.554019,2.58188,584.574,0.0680272,0.144369,0.262283,0.334089,0.399093,0.457294,0.524565,0.61678,0.780045,-46.0519,-1147.91,1522.85,629.771,116,81.8196,88.8842,81.5427,81.6774,9,17,25.467,53.385,6.63692,5.40835,5.53928,1525.15,"img_6808.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6808.JPG","IMG_6808.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1_6NR9govBV9Qim3aMu1CC-wOABqlUZ1N/view?usp=drivesdk","7/16/18","Root_Images_7162018","144H",NA,"",1,144,"PA4.7Ihed","144Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.7 Ihed","PA4"
"144","Ip","img_6810.jpg","No label found",1,34,22,0.747058824,1.154545455,621,19032,9.59619,71.5818,136025,0.654739,2.66051,552.076,0.120869,0.201133,0.281398,0.368272,0.442871,0.512748,0.580737,0.652502,0.721435,2.12311,-895.524,1218.05,691.776,139,83.4153,86.277,78.3651,82.6725,0,22,33.4233,53.8687,6.34849,6.60791,5.53928,1220.35,"img_6810.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6810.JPG","IMG_6810.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1v5-ARnKQRZKyVRU6fM-8j4RSo2-vaiTR/view?usp=drivesdk","7/16/18","Root_Images_7162018","144P",NA,"",1,144,"PA4.16Ip","144Ip","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.7 Ihed","PA 4.16 Ip-PA 4.7 Ihed","PA4"
"147A","Ihed","img_6805.jpg","No label found",1,34,22,0.747058824,1.154545455,662,22807,11.3247,70.4273,175866,0.763732,2.70109,556.185,0.110897,0.2054,0.298939,0.398264,0.499518,0.606557,0.698168,0.809065,0.900675,27.9389,-971.987,1192.65,631.265,121,87.2841,87.5209,82.3971,83.0474,12,17,56.614,57.0252,5.49739,6.03307,4.5228,1194.95,"img_6805.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6805.JPG","IMG_6805.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1XmVLQturZ1wKlNuXhVqGBK0dtVaAw6Be/view?usp=drivesdk","7/16/18","Root_Images_7162018","147AH",NA,"",1,147,"PA4.2Ihed","147AIhed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.2 Ihed","PA4"
"147A","Ip","img_6806.jpg","No label found",1,34,22,0.747058824,1.154545455,616,21461,10.9696,84.8591,147416,0.868021,2.49765,730.25,0.138737,0.218239,0.282931,0.333593,0.380359,0.427903,0.480125,0.539361,0.600935,-19.0859,-1081.91,1476.66,865.841,123,88.7401,89.5894,86.4578,86.6994,6,20,53.2683,52.2428,8.33794,6.54763,4.25212,1478.97,"img_6806.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6806.JPG","IMG_6806.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1ZTjpPDpA81Qh4u-U-TWEf-1Jq7iFGtLA/view?usp=drivesdk","7/16/18","Root_Images_7162018","147AP",NA,"",1,147,"PA4.19Ip","147AIp","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.19 Ip-PA 4.2 Ihed","PA4"
"149","Ihed","img_6802.jpg","No label found",1,34,22,0.747058824,1.154545455,346,11150,10.291,68.1182,77731.4,1.36661,2.68432,473.262,0.264854,0.372608,0.46425,0.558912,0.637462,0.706949,0.772407,0.839879,0.910373,28.2622,-1068.29,1140.69,499.782,65,88.6075,89.679,75.3469,76.7747,11,10,38.9479,41.5571,8.65114,5.37696,4.25212,1141.85,"img_6802.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6802.JPG","IMG_6802.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1gd3kWgrl3no3QrUsk_w1dWlryI5-oep2/view?usp=drivesdk","7/16/18","Root_Images_7162018","149H",NA,"",1,149,"PA4.12Ihed","149Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.12 Ihed","PA4"
"149","Ip","img_6803.jpg","No label found",1,34,22,0.747058824,1.154545455,448,10012,10.7831,58.3045,80350.9,0.838998,2.53998,342.526,0.0823245,0.188862,0.301453,0.399516,0.504843,0.598063,0.681598,0.760291,0.837772,-29.0207,-760.686,949.036,373.529,99,88.7885,89.7301,75.7945,76.6354,3,16,23.0698,31.0901,8.39608,7.32928,4.25212,951.345,"img_6803.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6803.JPG","IMG_6803.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1FddaFf2-B73vpz7u2zGH_ntlZnZFTCNu/view?usp=drivesdk","7/16/18","Root_Images_7162018","149P",NA,"",1,149,"PA4.14Ip","149Ip","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.12 Ihed","PA 4.14 Ip-PA 4.12 Ihed","PA4"
"149A","Ihed","img_6800.jpg","No label found",1,34,22,0.747058824,1.154545455,439,13617,9.13906,91.7864,95597.5,0.919366,2.69673,505.012,0.0397445,0.0780696,0.125621,0.17885,0.220014,0.271824,0.33286,0.388928,0.447126,-43.7392,-1111.83,1622.14,888.253,92,87.7673,89.8565,82.6744,84.6378,8,18,49.8091,61.2946,7.94895,5.43502,4.5228,1624.45,"img_6800.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6800.JPG","IMG_6800.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1Vzc5ahcuqisNN78yisZz_-kUhtFvFUfS/view?usp=drivesdk","7/16/18","Root_Images_7162018","149AH",NA,"",1,149,"PA4.2Ihed","149AIhed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.2 Ihed","PA4"
"149A","Ip","img_6801.jpg","No label found",1,34,22,0.747058824,1.154545455,611,17959,10.6631,87.1682,119634,0.969391,2.53848,601.009,0.0952381,0.178382,0.25548,0.315949,0.37415,0.432351,0.47997,0.527589,0.574452,-41.3075,-1233.02,1522.85,728.382,125,84.7457,89.7439,85.5404,85.8713,6,23,60.3463,55.0574,5.79794,5.34879,4.25212,1525.15,"img_6801.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6801.JPG","IMG_6801.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1UXWCZL83gdFntBKf7YtMYELhBHAoSsJ3/view?usp=drivesdk","7/16/18","Root_Images_7162018","149AP",NA,"",1,149,"PA4.13Ip","149AIp","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.13 Ip-PA 4.2 Ihed","PA4"
"15","Ip","img_6762.jpg","No label found",1,34,22,0.747058824,1.154545455,562,21853,12.2967,81.3955,178748,1.03801,2.67403,474.756,0.108306,0.198697,0.282573,0.359121,0.43241,0.4943,0.584691,0.667752,0.76873,21.1705,-1177.64,1413.16,608.853,121,88.0018,88.7963,81.3308,81.5988,6,23,30.9534,59.4821,5.0096,5.61972,4.25212,1415.47,"img_6762.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6762.JPG","IMG_6762.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1nJU9P0uWjeA52XFSy4gWv6Xx3gEcs_aN/view?usp=drivesdk","7/16/18","Root_Images_7162018","15P",NA,"",1,15,"PA4.13Ip","15Ip","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.3 Ihed","PA 4.13 Ip-PA 4.3 Ihed","PA4"
"150","Ip","img_6799.jpg","No label found",1,34,22,0.747058824,1.154545455,672,25624,9.48097,96.9818,189435,1.46847,2.41227,473.635,0.163661,0.241149,0.304609,0.364061,0.418838,0.467602,0.51169,0.570474,0.645959,22.687,-1419.09,1723.74,555.065,152,88.9108,89.8529,81.8028,83.8123,15,18,53.4457,53.6125,8.55759,6.68609,3.91686,1724.89,"img_6799.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6799.JPG","IMG_6799.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1tNjrDzsLs6Kgk5hlH95J8-OfXmTcHSG6/view?usp=drivesdk","7/16/18","Root_Images_7162018","150P",NA,"",1,150,"PA4.19Ip","150Ip","43258.0",NA,NA,NA,"Y","N","Alone",NA,NA,"PA4"
"151A","Ihed","img_6796.jpg","No label found",1,34,22,0.747058824,1.154545455,484,13915,9.66338,72.1591,90551,0.964435,2.64996,834.838,0.333962,0.464151,0.548113,0.607547,0.657547,0.700943,0.74434,0.785849,0.829245,98.6576,-1192.82,1218.05,924.112,105,84.1341,89.9077,81.1358,81.8018,7,28,70.0489,43.7041,7.1117,5.72575,4.5228,1221.51,"img_6796.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6796.JPG","IMG_6796.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1UOPeog_kcoErsWkJ6nsL9woYc9KTIeBW/view?usp=drivesdk","7/16/18","Root_Images_7162018","151AH",NA,"",1,151,"PA4.15Ihed","151AIhed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.15 Ihed","PA4"
"151A","Ip","img_6798.jpg","No label found",1,34,22,0.747058824,1.154545455,883,31358,12.3288,105.641,209349,0.663538,2.53377,633.879,0.103049,0.184756,0.261585,0.331707,0.389634,0.461585,0.528659,0.605488,0.682317,85.6441,-1456.05,1887.68,724.647,156,89.3283,89.4502,87.4956,87.4956,12,28,59.2874,53.4753,6.16792,5.71547,4.81189,1891.15,"img_6798.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6798.JPG","IMG_6798.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1-bZSzeRrUhWuqbXxE2lpRFUgPb2H1Njt/view?usp=drivesdk","7/16/18","Root_Images_7162018","151AP",NA,"",1,151,"PA4.2Ip","151AIp","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ihed","PA 4.2 Ip-PA 4.15 Ihed","PA4"
"153A","Ip","img_6797.jpg","No label found",1,34,22,0.747058824,1.154545455,367,14080,10.0985,73.8909,104057,1.80987,2.51904,271.929,0.0803653,0.203653,0.286758,0.361644,0.429224,0.485845,0.552511,0.630137,0.726941,-5.98485,-1070.95,1259.61,304.053,75,88.9582,89.9789,82.1711,83.1596,16,18,50.0634,51.2918,6.94808,5.88643,3.86129,1261.92,"img_6797.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6797.JPG","IMG_6797.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/11Y6fbi5D2Y6uDD9jpa7i770YGFMu7_t1/view?usp=drivesdk","7/16/18","Root_Images_7162018","153AP",NA,"",1,153,"PA4.15Ip","153AIp","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ihed","PA 4.15 Ip-PA 4.15 Ihed","PA4"
"154","Ip","img_6792.jpg","No label found",1,34,22,0.747058824,1.154545455,413,16445,12.0575,82.55,114629,2.41145,2.45639,259.976,0.0755627,0.12701,0.197749,0.296624,0.406752,0.494373,0.562701,0.649518,0.733119,7.64407,-1253.37,1431.64,369.794,91,89.199,89.5574,79.4323,81.0047,25,12,38.599,52.3027,8.68264,5.05164,3.61082,1433.95,"img_6792.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6792.JPG","IMG_6792.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1L43RsIn_nyfuxbm9yvUP-HXQ93wRwEBP/view?usp=drivesdk","7/16/18","Root_Images_7162018","154P",NA,"",1,154,"PA4.19Ip","154Ip","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.7 Ihed","PA 4.19 Ip-PA 4.7 Ihed","PA4"
"155A","Ihed","img_6767.jpg","No label found",1,34,22,0.747058824,1.154545455,806,20381,8.49182,78.5091,137748,0.943726,2.71464,656.291,0.353794,0.467178,0.526002,0.577153,0.634271,0.688832,0.740835,0.793691,0.8474,52.4332,-1373.7,1348.51,915.147,161,84.5334,89.6139,85.4244,85.6045,9,27,68.2158,59.7646,7.83284,5.07749,5.05665,1351.97,"img_6767.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6767.JPG","IMG_6767.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1q9dpCJ6MZEizg8ejGi9xpn-jPinYbgi-/view?usp=drivesdk","7/16/18","Root_Images_7162018","155AH",NA,"",1,155,"PA4.2Ihed","155AIhed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.2 Ihed","PA4"
